WELL_ID,VOL,CONC,RATE,SAND,CUM_FLUID,Interpreter
1137,11550,1.25,85,S,6252.619048,kjw
1137,10500,0.25,85,S,6527.619048,kjw
1137,11550,1.5,85,S,6777.619048,kjw
1137,10500,0.5,85,S,7052.619048,kjw
1137,8400,1.5,85,S,7302.619048,kjw
1137,8400,1.75,85,S,7502.619048,kjw
1137,8400,2,85,S,7702.619048,kjw
1137,8400,2.25,85,S,7902.619048,kjw
1137,8400,2.5,85,S,8102.619048,kjw
1137,9450,2.5,85,D,8302.619048,kjw
1137,15000,0,85,L,8527.619048,kjw
1137,0,0,0,L,8884.761905,kjw
1138,1000,0,30,L,0,kjw
1138,14700,0,90,L,23.80952381,kjw
1138,500,0,90,L,373.8095238,kjw
1138,39900,0,90,L,385.7142857,kjw
1138,19950,0.5,90,A,1335.714286,kjw
1138,19950,0.75,90,A,1810.714286,kjw
1138,19950,1,90,A,2285.714286,kjw
1138,13860,1.5,90,A,2760.714286,kjw
1138,2100,2,90,A,3090.714286,kjw
1138,13650,2,90,A,3140.714286,kjw
1138,12600,0,90,L,3465.714286,kjw
1138,15750,0.5,90,S,3765.714286,kjw
1138,15750,0.75,90,S,4140.714286,kjw
1138,15750,1,90,S,4515.714286,kjw
1138,9450,0.5,90,S,4890.714286,kjw
1138,9450,1,90,S,5115.714286,kjw
1138,2100,1.5,90,S,5340.714286,kjw
1138,8400,0.5,90,S,5390.714286,kjw
1138,13650,1.5,90,S,5590.714286,kjw
1138,8400,0.5,90,S,5915.714286,kjw
1138,13650,1.5,90,S,6115.714286,kjw
1138,8400,0.5,90,S,6440.714286,kjw
1138,11550,1.5,90,S,6640.714286,kjw
1138,8400,0.5,90,S,6915.714286,kjw
1138,10500,1.75,90,S,7115.714286,kjw
1138,10500,2,90,S,7365.714286,kjw
1138,9450,2.25,90,S,7615.714286,kjw
1138,9450,2.5,90,S,7840.714286,kjw
1138,9450,3,90,S,8065.714286,kjw
1138,8400,3,90,D,8290.714286,kjw
1138,12000,0,90,L,8490.714286,kjw
1138,0,0,0,L,8776.428571,kjw
1139,1000,0,30,L,0,kjw
1139,15750,0,85,L,23.80952381,kjw
1139,1000,0,85,L,398.8095238,kjw
1139,39900,0,85,L,422.6190476,kjw
1139,19950,0.5,85,A,1372.619048,kjw
1139,19950,0.75,85,A,1847.619048,kjw
1139,19950,1,85,A,2322.619048,kjw
1139,13860,1.5,85,A,2797.619048,kjw
1139,2100,1.5,85,A,3127.619048,kjw
1139,13650,2,85,A,3177.619048,kjw
1139,14700,0,85,L,3502.619048,kjw
1139,15750,0.5,85,S,3852.619048,kjw
1139,15750,0.75,85,S,4227.619048,kjw
1139,15750,1,85,S,4602.619048,kjw
1139,9450,0.25,85,S,4977.619048,kjw
1139,9450,1,85,S,5202.619048,kjw
1139,2100,1,85,S,5427.619048,kjw
1139,10500,0.25,85,S,5477.619048,kjw
1139,11550,1.25,85,S,5727.619048,kjw
1139,10500,0.25,85,S,6002.619048,kjw
1139,11550,1.25,85,S,6252.619048,kjw
1139,10500,0.25,85,S,6527.619048,kjw
1139,11550,1.5,85,S,6777.619048,kjw
1139,10500,0.5,85,S,7052.619048,kjw
1139,8400,1.5,85,S,7302.619048,kjw
1139,8400,1.75,85,S,7502.619048,kjw
1139,8400,2,85,S,7702.619048,kjw
1139,8400,2.25,85,S,7902.619048,kjw
1139,8400,2.5,85,S,8102.619048,kjw
1139,9450,2.5,85,D,8302.619048,kjw
1139,15000,0,85,L,8527.619048,kjw
1139,0,0,0,L,8884.761905,kjw
1140,1000,0,30,L,0,kjw
1140,14700,0,30,L,23.80952381,kjw
1140,500,0,30,L,373.8095238,kjw
1140,31500,0,90,L,385.7142857,kjw
1140,21000,0.25,90,A,1135.714286,kjw
1140,27300,0.5,90,A,1635.714286,kjw
1140,31500,1,90,A,2285.714286,kjw
1140,10500,1.5,90,A,3035.714286,kjw
1140,21000,0.25,90,S,3285.714286,kjw
1140,21000,0.5,90,S,3785.714286,kjw
1140,25200,1,90,S,4285.714286,kjw
1140,21000,1.25,90,S,4885.714286,kjw
1140,8400,0.5,90,S,5385.714286,kjw
1140,21000,1.5,90,S,5585.714286,kjw
1140,6300,0.5,90,S,6085.714286,kjw
1140,16800,1.5,90,S,6235.714286,kjw
1140,16800,2,90,S,6635.714286,kjw
1140,12600,2.5,90,S,7035.714286,kjw
1140,6300,3,90,J,7335.714286,kjw
1140,12600,0,90,L,7485.714286,kjw
1140,0,0,0,L,7785.714286,kjw
1141,1000,0,30,L,0,kjw
1141,14700,0,30,L,23.80952381,kjw
1141,1000,0,30,L,373.8095238,kjw
1141,31500,0,90,L,397.6190476,kjw
1141,31500,0.25,90,A,1147.619048,kjw
1141,31500,0.5,90,A,1897.619048,kjw
1141,21000,1,90,A,2647.619048,kjw
1141,10500,1.5,90,A,3147.619048,kjw
1141,21000,0.25,90,S,3397.619048,kjw
1141,21000,0.5,90,S,3897.619048,kjw
1141,27300,1,90,S,4397.619048,kjw
1141,12600,1.25,90,S,5047.619048,kjw
1141,8400,0.5,90,S,5347.619048,kjw
1141,21000,1.5,90,S,5547.619048,kjw
1141,8400,0.5,90,S,6047.619048,kjw
1141,16800,1.5,90,S,6247.619048,kjw
1141,16800,2,90,S,6647.619048,kjw
1141,12600,2.5,90,S,7047.619048,kjw
1141,6300,3,90,J,7347.619048,kjw
1141,12600,0,90,L,7497.619048,kjw
1141,0,0,0,L,7797.619048,kjw
1142,1000,0,40,L,0,kjw
1142,11676,0,40,L,23.80952381,kjw
1142,500,0,40,L,301.8095238,kjw
1142,42000,0,100,L,313.7142857,kjw
1142,16800,0.5,100,A,1313.714286,kjw
1142,16800,1,100,A,1713.714286,kjw
1142,21000,1.5,100,A,2113.714286,kjw
1142,21000,2,100,A,2613.714286,kjw
1142,12600,0,100,L,3113.714286,kjw
1142,42000,0.25,100,S,3413.714286,kjw
1142,42000,0.5,100,S,4413.714286,kjw
1142,33600,0.75,100,S,5413.714286,kjw
1142,10500,0.5,100,S,6213.714286,kjw
1142,29400,1,100,S,6463.714286,kjw
1142,10500,0.5,100,S,7163.714286,kjw
1142,21000,1.5,100,S,7413.714286,kjw
1142,10500,0.5,100,S,7913.714286,kjw
1142,6300,2,100,G,8163.714286,kjw
1142,11676,0,100,L,8313.714286,kjw
1142,0,0,0,L,8591.714286,kjw
1143,1000.00,0,10,L,0,kjw
1143,2000.00,0,20,L,23.80952381,kjw
1143,40000.00,0,80,L,71.42857143,kjw
1143,25000.00,0.5,80,A,1023.809524,kjw
1143,25000.00,1,80,A,1619.047619,kjw
1143,20000.00,1.5,80,A,2214.285714,kjw
1143,15000.00,2,80,A,2690.47619,kjw
1143,10000.00,0,80,L,3047.619048,kjw
1143,12000.00,0.5,80,S,3285.714286,kjw
1143,12000.00,0.75,80,S,3571.428571,kjw
1143,12000.00,1,80,S,3857.142857,kjw
1143,10000.00,0.25,80,S,4142.857143,kjw
1143,12000.00,1.25,80,S,4380.952381,kjw
1143,10000.00,0.25,80,S,4666.666667,kjw
1143,12000.00,1.5,80,S,4904.761905,kjw
1143,10000.00,0.25,80,S,5190.47619,kjw
1143,12000.00,1.75,80,S,5428.571429,kjw
1143,10000.00,0.25,80,S,5714.285714,kjw
1143,8000.00,1.75,80,S,5952.380952,kjw
1143,10000.00,2,80,S,6142.857143,kjw
1143,10000.00,2.25,80,S,6380.952381,kjw
1143,10000.00,2.5,80,S,6619.047619,kjw
1143,12000.00,2.5,80,D,6857.142857,kjw
1143,12000.00,0,80,L,7142.857143,kjw
1143,0.00,0,0,L,7428.571429,kjw
1144,5000.00,0,20,L,0,kjw
1144,3000.00,0,20,L,119.047619,kjw
1144,40000.00,0.25,85,A,190.4761905,kjw
1144,34000.00,0,85,L,1142.857143,kjw
1144,24000.00,0.25,85,F,1952.380952,kjw
1144,4000.00,0.5,85,F,2523.809524,kjw
1144,54000.00,1,85,F,2619.047619,kjw
1144,44000.00,1.5,85,F,3904.761905,kjw
1144,27000.00,2,85,F,4952.380952,kjw
1144,11000.00,2.5,85,F,5595.238095,kjw
1144,13500.00,3,85,D,5857.142857,kjw
1144,17985.00,0,85,L,6178.571429,kjw
1144,0.00,0,0,L,6606.785714,kjw
1145,1000.00,0,20,L,0,kjw
1145,4000.00,0,20,L,23.80952381,kjw
1145,15000.00,0,96,L,119.047619,kjw
1145,9800.00,0.25,96,A,476.1904762,kjw
1145,14200.00,0.5,96,A,709.5238095,kjw
1145,21400.00,0.75,96,A,1047.619048,kjw
1145,6100.00,0.25,96,A,1557.142857,kjw
1145,20400.00,0.75,96,A,1702.380952,kjw
1145,16300.00,1,96,A,2188.095238,kjw
1145,6100.00,0.25,96,A,2576.190476,kjw
1145,16600.00,1,96,A,2721.428571,kjw
1145,16800.00,1.25,96,A,3116.666667,kjw
1145,6000.00,0,96,L,3516.666667,kjw
1145,10000.00,0.25,96,S,3659.52381,kjw
1145,20000.00,0.5,96,S,3897.619048,kjw
1145,20000.00,0.75,96,S,4373.809524,kjw
1145,7500.00,0.25,96,S,4850,kjw
1145,25000.00,0.75,96,S,5028.571429,kjw
1145,25000.00,1,96,S,5623.809524,kjw
1145,7500.00,0.25,96,S,6219.047619,kjw
1145,25000.00,1,96,S,6397.619048,kjw
1145,25000.00,1.25,96,S,6992.857143,kjw
1145,7500.00,0.25,96,S,7588.095238,kjw
1145,22000.00,1.25,96,S,7766.666667,kjw
1145,22000.00,1.5,96,S,8290.47619,kjw
1145,7500.00,0.25,96,S,8814.285714,kjw
1145,16000.00,1.5,96,S,8992.857143,kjw
1145,28571.00,1.75,96,D,9373.809524,kjw
1145,14837.00,0,96,L,10054.07143,kjw
1145,0.00,0,0,L,10407.33333,kjw
1146,5000.00,0,10,L,0,kjw
1146,4000.00,0,10,L,119.047619,kjw
1146,30000.00,0,85,L,214.2857143,kjw
1146,6000.00,0.25,85,A,928.5714286,kjw
1146,18000.00,0.5,85,A,1071.428571,kjw
1146,20000.00,0.75,85,A,1500,kjw
1146,20000.00,1,85,A,1976.190476,kjw
1146,22000.00,1.25,85,A,2452.380952,kjw
1146,18000.00,1.5,85,A,2976.190476,kjw
1146,15000.00,0.5,85,S,3404.761905,kjw
1146,16666.00,0.75,85,S,3761.904762,kjw
1146,15000.00,1,85,S,4158.714286,kjw
1146,20000.00,1.25,85,S,4515.857143,kjw
1146,15000.00,1.5,85,S,4992.047619,kjw
1146,15000.00,2,85,S,5349.190476,kjw
1146,15000.00,2.5,85,S,5706.333333,kjw
1146,16667.00,3,85,D,6063.47619,kjw
1146,16518.00,0,85,L,6460.309524,kjw
1146,0.00,0,0,L,6853.595238,kjw
1147,1000.00,0,10,L,0,kjw
1147,2000.00,0,20,L,23.80952381,kjw
1147,2100.00,0,20,L,71.42857143,kjw
1147,2000.00,0,20,L,121.4285714,kjw
1147,15000.00,0,90,L,169.047619,kjw
1147,9600.00,0.25,90,A,526.1904762,kjw
1147,14000.00,0.5,90,A,754.7619048,kjw
1147,12768.00,0,90,L,1088.095238,kjw
1147,21000.00,0.75,90,A,1392.095238,kjw
1147,6000.00,0.25,90,A,1892.095238,kjw
1147,20000.00,0.75,90,A,2034.952381,kjw
1147,16000.00,1,90,A,2511.142857,kjw
1147,6000.00,0.25,90,A,2892.095238,kjw
1147,16250.00,1,90,A,3034.952381,kjw
1147,16500.00,1.25,90,A,3421.857143,kjw
1147,8000.00,0,90,L,3814.714286,kjw
1147,10000.00,0.25,90,S,4005.190476,kjw
1147,11000.00,0.5,90,S,4243.285714,kjw
1147,9600.00,0.75,90,S,4505.190476,kjw
1147,6000.00,0.25,90,S,4733.761905,kjw
1147,14000.00,0.75,90,S,4876.619048,kjw
1147,13000.00,1,90,S,5209.952381,kjw
1147,6000.00,0.25,90,S,5519.47619,kjw
1147,13000.00,1,90,S,5662.333333,kjw
1147,14000.00,1.25,90,S,5971.857143,kjw
1147,6000.00,0.25,90,S,6305.190476,kjw
1147,12500.00,1.25,90,S,6448.047619,kjw
1147,9600.00,1.5,90,S,6745.666667,kjw
1147,6000.00,0.25,90,S,6974.238095,kjw
1147,6500.00,1.5,90,S,7117.095238,kjw
1147,17145.00,1.5,90,F,7271.857143,kjw
1147,12768.00,0,90,L,7680.071429,kjw
1147,0.00,0,0,L,7984.071429,kjw
1148,1000.00,0,90,L,0,kjw
1148,4000.00,0,90,L,23.80952381,kjw
1148,20000.00,0,90,L,119.047619,kjw
1148,14000.00,0.25,90,A,595.2380952,kjw
1148,20000.00,0.5,90,A,928.5714286,kjw
1148,30000.00,0.75,90,A,1404.761905,kjw
1148,8000.00,0.25,90,A,2119.047619,kjw
1148,30000.00,0.75,90,A,2309.52381,kjw
1148,24000.00,1,90,A,3023.809524,kjw
1148,8000.00,0.25,90,A,3595.238095,kjw
1148,24000.00,1,90,A,3785.714286,kjw
1148,24000.00,1.25,90,A,4357.142857,kjw
1148,8000.00,0,90,L,4928.571429,kjw
1148,16000.00,0.25,90,S,5119.047619,kjw
1148,16000.00,0.5,90,S,5500,kjw
1148,14000.00,0.75,90,S,5880.952381,kjw
1148,8000.00,0.25,90,S,6214.285714,kjw
1148,20000.00,0.75,90,S,6404.761905,kjw
1148,20000.00,1,90,S,6880.952381,kjw
1148,8000.00,0.25,90,S,7357.142857,kjw
1148,20000.00,1,90,S,7547.619048,kjw
1148,20000.00,1.25,90,S,8023.809524,kjw
1148,8000.00,0.25,90,S,8500,kjw
1148,18000.00,1.25,90,S,8690.47619,kjw
1148,14000.00,1.5,90,S,9119.047619,kjw
1148,8000.00,0.25,90,S,9452.380952,kjw
1148,10000.00,1.5,90,S,9642.857143,kjw
1148,6000.00,1.75,90,G,9880.952381,kjw
1148,14664.00,0,90,L,10023.80952,kjw
1148,0.00,0,0,L,10372.95238,kjw
1149,12000.00,0,90,L,0,kjw
1149,5000.00,0,90,L,285.7142857,kjw
1149,5000.00,0,90,L,404.7619048,kjw
1149,20000.00,0,90,L,523.8095238,kjw
1149,10000.00,0.25,90,A,1000,kjw
1149,15000.00,0.5,90,A,1238.095238,kjw
1149,20000.00,0.75,90,A,1595.238095,kjw
1149,30000.00,1,90,A,2071.428571,kjw
1149,20000.00,1.25,90,A,2785.714286,kjw
1149,20000.00,0.25,90,S,3261.904762,kjw
1149,20000.00,0.5,90,S,3738.095238,kjw
1149,20000.00,0.75,90,S,4214.285714,kjw
1149,10000.00,0.5,90,S,4690.47619,kjw
1149,20000.00,1,90,S,4928.571429,kjw
1149,20000.00,1.2,90,S,5404.761905,kjw
1149,20000.00,1.4,90,S,5880.952381,kjw
1149,10000.00,0.5,90,S,6357.142857,kjw
1149,20000.00,1.6,90,S,6595.238095,kjw
1149,20000.00,1.8,90,S,7071.428571,kjw
1149,20000.00,2,90,S,7547.619048,kjw
1149,4200.00,0,90,L,8023.809524,kjw
1149,11880.00,0,90,L,8123.809524,kjw
1149,0.00,0,0,L,8406.666667,kjw
1150,2394.00,0,20,L,0,kjw
1150,2520.00,0,20,L,57,kjw
1150,24318.00,0,50,L,117,kjw
1150,15456.00,0.25,97,A,696,kjw
1150,15498.00,0.95,97,A,1064,kjw
1150,14574.00,0.75,97,A,1433,kjw
1150,32928.00,1.85,97,A,1780,kjw
1150,19740.00,1.25,97,A,2564,kjw
1150,10542.00,0,97,L,3034,kjw
1150,9366.00,0.5,97,S,3285,kjw
1150,20706.00,0.75,97,S,3508,kjw
1150,30492.00,1,97,S,4001,kjw
1150,31164.00,1.25,97,S,4727,kjw
1150,40404.00,1.5,97,S,5469,kjw
1150,39984.00,1.75,97,S,6431,kjw
1150,44688.00,2,97,S,7383,kjw
1150,16086.00,0,97,L,8447,kjw
1150,0.00,0,0,L,8830,kjw
1151,4872.00,0,9,L,0,kjw
1151,25746.00,0,9,L,116,kjw
1151,15960.00,0.25,96,A,729,kjw
1151,14952.00,0.5,96,A,1109,kjw
1151,30030.00,0.75,96,A,1465,kjw
1151,20916.00,1,96,A,2180,kjw
1151,17262.00,1.25,96,A,2678,kjw
1151,29274.00,0,96,L,3089,kjw
1151,10038.00,0.5,96,S,3786,kjw
1151,19950.00,0.75,96,S,4025,kjw
1151,29988.00,1,96,S,4500,kjw
1151,32004.00,1.25,96,S,5214,kjw
1151,39942.00,1.5,96,S,5976,kjw
1151,39942.00,1.75,96,S,6927,kjw
1151,47208.00,2,96,S,7878,kjw
1151,17976.00,0,96,L,9002,kjw
1151,0.00,0,0,L,9430,kjw
1152,10000.00,0,60,L,0,kjw
1152,25000.00,0,30,L,238.0952381,kjw
1152,2500.00,0.25,95,A,833.3333333,kjw
1152,13000.00,0,30,L,892.8571429,kjw
1152,10000.00,0.25,95,A,1202.380952,kjw
1152,15000.00,0.5,95,A,1440.47619,kjw
1152,10000.00,0.25,95,A,1797.619048,kjw
1152,20000.00,0.75,95,A,2035.714286,kjw
1152,20000.00,1,95,A,2511.904762,kjw
1152,10000.00,0.25,95,A,2988.095238,kjw
1152,10000.00,1,95,A,3226.190476,kjw
1152,16000.00,1.25,95,A,3464.285714,kjw
1152,10000.00,0.25,95,S,3845.238095,kjw
1152,20000.00,0.5,95,S,4083.333333,kjw
1152,10000.00,0.75,95,S,4559.52381,kjw
1152,10000.00,0.5,95,S,4797.619048,kjw
1152,10000.00,1,95,S,5035.714286,kjw
1152,10000.00,0.5,95,S,5273.809524,kjw
1152,10000.00,1,95,S,5511.904762,kjw
1152,10000.00,0.5,95,S,5750,kjw
1152,10000.00,1,95,S,5988.095238,kjw
1152,10000.00,0.5,95,S,6226.190476,kjw
1152,10000.00,1.1,95,S,6464.285714,kjw
1152,10000.00,0.5,95,S,6702.380952,kjw
1152,10000.00,1.2,95,S,6940.47619,kjw
1152,10000.00,0.5,95,S,7178.571429,kjw
1152,10000.00,1.3,95,S,7416.666667,kjw
1152,10000.00,0.5,95,S,7654.761905,kjw
1152,10000.00,1.4,95,S,7892.857143,kjw
1152,10000.00,0.5,95,S,8130.952381,kjw
1152,10000.00,1.5,95,S,8369.047619,kjw
1152,10000.00,0.5,95,S,8607.142857,kjw
1152,10000.00,1.6,95,S,8845.238095,kjw
1152,10000.00,0.5,95,S,9083.333333,kjw
1152,10000.00,1.7,95,S,9321.428571,kjw
1152,10000.00,0.5,95,S,9559.52381,kjw
1152,9450.00,1.8,95,S,9797.619048,kjw
1152,4200.00,0,95,L,10022.61905,kjw
1152,15860.00,0,95,L,10122.61905,kjw
1152,0.00,0,0,L,10500.2381,kjw
1153,1680.00,0,15,L,0,kjw
1153,500.00,0,15,L,40,kjw
1153,28000.00,0,85,L,51.9047619,kjw
1153,8000.00,1,85,S,718.5714286,kjw
1153,8500.00,2,85,S,909.047619,kjw
1153,9000.00,3,85,S,1111.428571,kjw
1153,9000.00,4,85,S,1325.714286,kjw
1153,9000.00,5,85,S,1540,kjw
1153,18000.00,6,85,S,1754.285714,kjw
1153,18000.00,7,85,S,2182.857143,kjw
1153,22000.00,8,85,S,2611.428571,kjw
1153,9000.00,9,85,S,3135.238095,kjw
1153,17832.00,0,85,L,3349.52381,kjw
1153,0.00,0,0,L,3774.095238,kjw
1154,1680.00,0,15,L,0,kjw
1154,156.00,0,15,L,40,kjw
1154,7250.00,0,40,L,43.71428571,kjw
1154,4250.00,1,40,S,216.3333333,kjw
1154,4250.00,2,40,S,317.5238095,kjw
1154,4250.00,3,40,S,418.7142857,kjw
1154,4250.00,4,40,S,519.9047619,kjw
1154,8360.00,5,40,S,621.0952381,kjw
1154,12700.00,6,40,S,820.1428571,kjw
1154,4500.00,7,40,S,1122.52381,kjw
1154,13016.22,0,40,L,1229.666667,kjw
1154,0.00,0,0,L,1539.576731,kjw
1155,1680.00,0,15,L,0,kjw
1155,170.00,0,15,L,40,kjw
1155,14000.00,0,20,L,44.04761905,kjw
1155,3333.00,0.5,20,S,377.3809524,kjw
1155,3333.00,1,20,S,456.7380952,kjw
1155,3333.00,1.5,20,S,536.0952381,kjw
1155,3333.00,2,20,S,615.452381,kjw
1155,3333.00,2.5,20,S,694.8095238,kjw
1155,3333.00,3,20,S,774.1666667,kjw
1155,3333.00,4,20,S,853.5238095,kjw
1155,6666.00,5,20,S,932.8809524,kjw
1155,6666.00,6,20,S,1091.595238,kjw
1155,3333.00,7,20,S,1250.309524,kjw
1155,3333.00,8,20,S,1329.666667,kjw
1155,2262.00,9,20,S,1409.02381,kjw
1155,6703.28,0,20,L,1462.880952,kjw
1155,0.00,0,0,L,1622.482932,kjw
1156,8000.00,0,10,L,0,kjw
1156,3000.00,0,30,L,190.4761905,kjw
1156,60000.00,0,80,L,261.9047619,kjw
1156,10000.00,0.25,80,S,1690.47619,kjw
1156,11000.00,0.5,80,S,1928.571429,kjw
1156,12000.00,0.75,80,S,2190.47619,kjw
1156,13000.00,1,80,S,2476.190476,kjw
1156,15000.00,0,80,L,2785.714286,kjw
1156,15000.00,0,80,L,3142.857143,kjw
1156,16000.00,0.5,80,F,3500,kjw
1156,18000.00,1,80,F,3880.952381,kjw
1156,20000.00,1.5,80,F,4309.52381,kjw
1156,20000.00,2,80,F,4785.714286,kjw
1156,30000.00,2.5,80,F,5261.904762,kjw
1156,33000.00,3,80,F,5976.190476,kjw
1156,16800.00,0,80,L,6761.904762,kjw
1156,0.00,0,0,L,7161.904762,kjw
1157,8000.00,0,10,L,0,kjw
1157,4000.00,0,30,L,190.4761905,kjw
1157,35000.00,0,100,L,285.7142857,kjw
1157,10000.00,0.25,100,A,1119.047619,kjw
1157,11000.00,0.5,100,A,1357.142857,kjw
1157,12000.00,0.75,100,A,1619.047619,kjw
1157,13000.00,1,100,A,1904.761905,kjw
1157,15000.00,0,100,L,2214.285714,kjw
1157,20000.00,0.25,100,S,2571.428571,kjw
1157,23000.00,0.5,100,S,3047.619048,kjw
1157,24000.00,0.75,100,S,3595.238095,kjw
1157,30000.00,1,100,S,4166.666667,kjw
1157,30000.00,1.25,100,S,4880.952381,kjw
1157,30000.00,1.5,100,S,5595.238095,kjw
1157,36000.00,1.75,100,S,6309.52381,kjw
1157,30000.00,2,100,S,7166.666667,kjw
1157,11131.00,0,100,L,7880.952381,kjw
1157,0.00,0,0,L,8145.97619,kjw
1158,1000.00,0,10,L,0,kjw
1158,2000.00,0,20,L,23.80952381,kjw
1158,44000.00,0,80,L,71.42857143,kjw
1158,16000.00,0.5,80,L,1119.047619,kjw
1158,10000.00,1,80,A,1500,kjw
1158,8000.00,1.5,80,A,1738.095238,kjw
1158,10500.00,0,80,A,1928.571429,kjw
1158,28000.00,0.5,80,L,2178.571429,kjw
1158,28000.00,0.75,80,S,2845.238095,kjw
1158,28000.00,1,80,S,3511.904762,kjw
1158,4200.00,0.25,80,S,4178.571429,kjw
1158,25000.00,1,80,S,4278.571429,kjw
1158,4200.00,0.25,80,S,4873.809524,kjw
1158,25000.00,1.25,80,S,4973.809524,kjw
1158,4200.00,0.25,80,S,5569.047619,kjw
1158,25000.00,1.25,80,S,5669.047619,kjw
1158,4200.00,0.25,80,S,6264.285714,kjw
1158,25000.00,1.5,80,S,6364.285714,kjw
1158,22000.00,1.75,80,S,6959.52381,kjw
1158,22000.00,2,80,S,7483.333333,kjw
1158,18000.00,2.25,80,S,8007.142857,kjw
1158,6000.00,2.25,80,S,8435.714286,kjw
1158,6600.00,2.5,80,D,8578.571429,kjw
1158,12000.00,0,80,D,8735.714286,kjw
1158,0.00,0,0,L,9021.428571,kjw
1159,1000.00,0,10,L,0,kjw
1159,2000.00,0,20,L,23.80952381,kjw
1159,41500.00,0,80,L,71.42857143,kjw
1159,16000.00,0.5,80,A,1059.52381,kjw
1159,15000.00,1,80,A,1440.47619,kjw
1159,16000.00,1.5,80,A,1797.619048,kjw
1159,10500.00,0,80,L,2178.571429,kjw
1159,18000.00,0.5,80,S,2428.571429,kjw
1159,18000.00,0.75,80,S,2857.142857,kjw
1159,18000.00,1,80,S,3285.714286,kjw
1159,5000.00,0.25,80,S,3714.285714,kjw
1159,18000.00,1,80,S,3833.333333,kjw
1159,5000.00,0.25,80,S,4261.904762,kjw
1159,20000.00,1.25,80,S,4380.952381,kjw
1159,5000.00,0.25,80,S,4857.142857,kjw
1159,20000.00,1.25,80,S,4976.190476,kjw
1159,5000.00,0.25,80,S,5452.380952,kjw
1159,20000.00,1.5,80,S,5571.428571,kjw
1159,5000.00,0.25,80,S,6047.619048,kjw
1159,15000.00,1.75,80,S,6166.666667,kjw
1159,13000.00,2,80,S,6523.809524,kjw
1159,11500.00,2.25,80,S,6833.333333,kjw
1159,6000.00,2.25,80,D,7107.142857,kjw
1159,6600.00,2.5,80,D,7250,kjw
1159,12000.00,0,80,L,7407.142857,kjw
1159,0.00,0,0,L,7692.857143,kjw
1160,1000.00,0,10,L,0,kjw
1160,2000.00,0,20,L,23.80952381,kjw
1160,41500.00,0,80,L,71.42857143,kjw
1160,16000.00,0.5,80,A,1059.52381,kjw
1160,15000.00,1,80,A,1440.47619,kjw
1160,16000.00,1.5,80,A,1797.619048,kjw
1160,10500.00,0,80,L,2178.571429,kjw
1160,18000.00,0.5,80,S,2428.571429,kjw
1160,18000.00,0.75,80,S,2857.142857,kjw
1160,18000.00,1,80,S,3285.714286,kjw
1160,5000.00,0.25,80,S,3714.285714,kjw
1160,18000.00,1,80,S,3833.333333,kjw
1160,5000.00,0.25,80,S,4261.904762,kjw
1160,20000.00,1.25,80,S,4380.952381,kjw
1160,5000.00,0.25,80,S,4857.142857,kjw
1160,20000.00,1.25,80,S,4976.190476,kjw
1160,5000.00,0.25,80,S,5452.380952,kjw
1160,20000.00,1.5,80,S,5571.428571,kjw
1160,5000.00,0.25,80,S,6047.619048,kjw
1160,15000.00,1.75,80,S,6166.666667,kjw
1160,13000.00,2,80,S,6523.809524,kjw
1160,11500.00,2.25,80,S,6833.333333,kjw
1160,6000.00,2.25,80,D,7107.142857,kjw
1160,6600.00,2.5,80,D,7250,kjw
1160,12000.00,0,80,L,7407.142857,kjw
1160,0.00,0,0,L,7692.857143,kjw
1161,6300.00,0,15,L,0,kjw
1161,5000.00,0,20,L,150,kjw
1161,5000.00,0,15,L,269.047619,kjw
1161,20000.00,0,95,L,388.0952381,kjw
1161,10000.00,0.25,95,A,864.2857143,kjw
1161,15000.00,0.5,95,A,1102.380952,kjw
1161,20000.00,0.75,95,A,1459.52381,kjw
1161,30000.00,1,95,A,1935.714286,kjw
1161,20000.00,1.25,95,A,2650,kjw
1161,20000.00,0.25,95,S,3126.190476,kjw
1161,20000.00,0.5,95,S,3602.380952,kjw
1161,20000.00,0.75,95,S,4078.571429,kjw
1161,10000.00,0.5,95,S,4554.761905,kjw
1161,20000.00,1,95,S,4792.857143,kjw
1161,20000.00,1.2,95,S,5269.047619,kjw
1161,20000.00,1.4,95,S,5745.238095,kjw
1161,10000.00,0.5,95,S,6221.428571,kjw
1161,20000.00,1.6,95,S,6459.52381,kjw
1161,20000.00,1.8,95,S,6935.714286,kjw
1161,20000.00,2,95,S,7411.904762,kjw
1161,4200.00,0,95,L,7888.095238,kjw
1161,10000.00,0,95,L,7988.095238,kjw
1161,0.00,0,0,L,8226.190476,kjw
1162,12000.00,0,15,L,0,kjw
1162,5000.00,0,20,L,285.7142857,kjw
1162,5000.00,0,15,L,404.7619048,kjw
1162,20000.00,0,95,L,523.8095238,kjw
1162,10000.00,0.25,95,A,1000,kjw
1162,15000.00,0.5,95,A,1238.095238,kjw
1162,20000.00,0.75,95,A,1595.238095,kjw
1162,30000.00,1,95,A,2071.428571,kjw
1162,20000.00,1.25,95,A,2785.714286,kjw
1162,20000.00,0.25,95,S,3261.904762,kjw
1162,20000.00,0.5,95,S,3738.095238,kjw
1162,20000.00,0.75,95,S,4214.285714,kjw
1162,10000.00,0.5,95,S,4690.47619,kjw
1162,20000.00,1,95,S,4928.571429,kjw
1162,20000.00,1.2,95,S,5404.761905,kjw
